iter	Passed	Remaining
3222	54238	29904
3223	54255	29887
3224	54273	29871
3225	54291	29855
3226	54310	29839
3227	54327	29822
3228	54345	29806
3229	54362	29790
3230	54379	29773
3231	54396	29756
3232	54417	29741
3233	54433	29724
3234	54450	29707
3235	54466	29690
3236	54483	29673
3237	54500	29657
3238	54517	29640
3239	54535	29624
3240	54551	29606
3241	54568	29590
3242	54585	29573
3243	54603	29556
3244	54620	29540
3245	54637	29523
3246	54653	29506
3247	54669	29489
3248	54685	29472
3249	54702	29454
3250	54719	29438
3251	54735	29421
3252	54753	29404
3253	54770	29388
3254	54788	29371
3255	54805	29355
3256	54821	29338
3257	54838	29321
3258	54855	29304
3259	54871	29286
3260	54887	29269
3261	54903	29252
3262	54919	29235
3263	54937	29219
3264	54953	29202
3265	54970	29185
3266	54988	29168
3267	55005	29152
3268	55022	29135
3269	55039	29118
3270	55056	29101
3271	55073	29085
3272	55091	29069
3273	55107	29051
3274	55124	29035
3275	55140	29018
3276	55157	29001
3277	55174	28984
3278	55192	28968
3279	55209	28951
3280	55226	28934
3281	55244	28918
3282	55261	28901
3283	55279	28885
3284	55296	28868
3285	55313	28852
3286	55330	28835
3287	55345	28817
3288	55361	28800
3289	55377	28782
3290	55393	28765
3291	55409	28748
3292	55426	28731
3293	55442	28714
3294	55459	28697
3295	55477	28681
3296	55493	28664
3297	55510	28647
3298	55525	28629
3299	55542	28612
3300	55561	28596
3301	55577	28579
3302	55595	28563
3303	55611	28546
3304	55628	28529
3305	55645	28513
3306	55662	28496
3307	55680	28479
3308	55698	28463
3309	55715	28446
3310	55733	28430
3311	55750	28413
3312	55767	28397
3313	55784	28380
3314	55802	28364
3315	55818	28347
3316	55836	28330
3317	55854	28314
3318	55871	28297
3319	55887	28280
3320	55903	28263
3321	55921	28246
3322	55937	28229
3323	55955	28213
3324	55971	28196
3325	55989	28179
3326	56006	28163
3327	56024	28146
3328	56041	28130
3329	56059	28113
3330	56077	28097
3331	56095	28081
3332	56112	28064
3333	56129	28048
3334	56146	28031
3335	56164	28014
3336	56181	27998
3337	56198	27981
3338	56216	27965
3339	56234	27948
3340	56251	27931
3341	56269	27915
3342	56289	27900
3343	56306	27884
3344	56327	27868
3345	56344	27852
3346	56365	27837
3347	56382	27820
3348	56401	27804
3349	56418	27788
3350	56436	27771
3351	56453	27755
3352	56469	27738
3353	56487	27721
3354	56505	27705
3355	56519	27687
3356	56536	27670
3357	56553	27653
3358	56570	27636
3359	56588	27620
3360	56606	27604
3361	56622	27587
3362	56636	27569
3363	56653	27552
3364	56670	27535
3365	56687	27518
3366	56705	27502
3367	56722	27485
3368	56742	27470
3369	56760	27453
3370	56779	27438
3371	56797	27421
3372	56814	27405
3373	56830	27387
3374	56847	27370
3375	56864	27354
3376	56881	27337
3377	56897	27320
3378	56914	27303
3379	56932	27287
3380	56949	27270
3381	56966	27253
3382	56983	27236
3383	56999	27219
3384	57016	27202
3385	57032	27185
3386	57048	27168
3387	57065	27151
3388	57082	27134
3389	57100	27118
3390	57117	27101
3391	57135	27085
3392	57152	27068
3393	57169	27051
3394	57185	27034
3395	57203	27018
3396	57220	27001
3397	57237	26984
3398	57254	26968
3399	57271	26951
3400	57288	26934
3401	57306	26918
3402	57323	26901
3403	57340	26884
3404	57356	26867
3405	57373	26850
3406	57390	26833
3407	57407	26817
3408	57424	26800
3409	57441	26783
3410	57457	26766
3411	57473	26749
3412	57489	26731
3413	57505	26714
3414	57523	26698
3415	57540	26681
3416	57557	26664
3417	57573	26647
3418	57589	26630
3419	57604	26612
3420	57620	26595
3421	57636	26578
3422	57654	26561
3423	57671	26544
3424	57688	26528
3425	57704	26511
3426	57720	26493
3427	57737	26476
3428	57754	26460
3429	57771	26443
3430	57788	26426
3431	57805	26409
3432	57821	26392
3433	57838	26376
3434	57856	26359
3435	57874	26343
3436	57891	26326
3437	57909	26310
3438	57924	26292
3439	57940	26275
3440	57955	26257
3441	57971	26240
3442	57987	26223
3443	58004	26206
3444	58021	26189
3445	58040	26173
3446	58057	26156
3447	58072	26139
3448	58089	26122
3449	58105	26105
3450	58121	26087
3451	58138	26071
3452	58154	26054
3453	58171	26037
3454	58189	26021
3455	58205	26004
3456	58223	25987
3457	58239	25970
3458	58256	25953
3459	58273	25936
3460	58289	25919
3461	58305	25902
3462	58321	25885
3463	58336	25867
3464	58352	25850
3465	58370	25833
3466	58386	25816
3467	58404	25800
3468	58421	25783
3469	58438	25766
3470	58455	25749
3471	58472	25733
3472	58489	25716
3473	58505	25699
3474	58523	25683
3475	58540	25666
3476	58557	25649
3477	58574	25632
3478	58591	25615
3479	58607	25598
3480	58625	25582
3481	58642	25565
3482	58658	25548
3483	58675	25531
3484	58692	25514
3485	58709	25497
3486	58725	25480
3487	58740	25463
3488	58757	25446
3489	58772	25428
3490	58788	25411
3491	58803	25394
3492	58820	25377
3493	58836	25359
3494	58852	25342
3495	58868	25325
3496	58884	25308
3497	58902	25292
3498	58919	25275
3499	58937	25258
3500	58953	25241
3501	58970	25224
3502	58987	25208
3503	59004	25191
3504	59021	25174
3505	59037	25157
3506	59053	25140
3507	59070	25123
3508	59087	25106
3509	59102	25089
3510	59119	25072
3511	59135	25054
3512	59150	25037
3513	59167	25020
3514	59183	25003
3515	59200	24986
3516	59218	24970
3517	59236	24954
3518	59253	24937
3519	59271	24921
3520	59288	24904
3521	59305	24887
3522	59321	24870
3523	59339	24853
3524	59355	24836
3525	59371	24819
3526	59389	24803
3527	59405	24786
3528	59422	24769
3529	59439	24752
3530	59455	24735
3531	59471	24718
3532	59487	24700
3533	59503	24683
3534	59518	24666
3535	59534	24648
3536	59551	24632
3537	59567	24615
3538	59585	24598
3539	59602	24581
3540	59618	24564
3541	59635	24547
3542	59653	24531
3543	59669	24514
3544	59686	24497
3545	59702	24480
3546	59718	24463
3547	59735	24446
3548	59753	24429
3549	59770	24413
3550	59786	24395
3551	59802	24379
3552	59819	24362
3553	59837	24345
3554	59852	24328
3555	59869	24311
3556	59885	24294
3557	59901	24277
3558	59918	24260
3559	59934	24243
3560	59950	24225
3561	59967	24209
3562	59984	24192
3563	59999	24174
3564	60015	24157
3565	60032	24140
3566	60048	24123
3567	60065	24107
3568	60081	24089
3569	60096	24072
3570	60114	24055
3571	60131	24038
3572	60146	24021
3573	60162	24004
3574	60179	23987
3575	60194	23970
3576	60212	23953
3577	60229	23936
3578	60247	23920
3579	60264	23903
3580	60282	23887
3581	60299	23870
3582	60316	23853
3583	60332	23836
3584	60349	23819
3585	60365	23802
3586	60381	23785
3587	60398	23768
3588	60415	23752
3589	60432	23735
3590	60448	23718
3591	60465	23701
3592	60481	23684
3593	60498	23667
3594	60515	23650
3595	60532	23633
3596	60548	23616
3597	60565	23599
3598	60581	23582
3599	60598	23566
3600	60614	23548
3601	60630	23531
3602	60647	23515
3603	60664	23498
3604	60681	23481
3605	60697	23464
3606	60714	23447
3607	60730	23430
3608	60746	23413
3609	60762	23396
3610	60779	23379
3611	60796	23362
3612	60814	23346
3613	60830	23329
3614	60847	23312
3615	60865	23295
3616	60881	23278
3617	60898	23261
3618	60914	23244
3619	60931	23227
3620	60948	23211
3621	60965	23194
3622	60983	23178
3623	61001	23161
3624	61018	23144
3625	61035	23127
3626	61051	23111
3627	61067	23093
3628	61084	23076
3629	61101	23060
3630	61118	23043
3631	61134	23026
3632	61151	23009
3633	61168	22992
3634	61185	22976
3635	61202	22959
3636	61220	22943
3637	61238	22926
3638	61254	22909
3639	61271	22892
3640	61289	22876
3641	61306	22859
3642	61323	22842
3643	61341	22826
3644	61357	22809
3645	61375	22792
3646	61390	22775
3647	61406	22758
3648	61422	22740
3649	61439	22724
3650	61455	22707
3651	61472	22690
3652	61488	22673
3653	61504	22656
3654	61520	22638
3655	61536	22621
3656	61553	22604
3657	61570	22588
3658	61585	22570
3659	61602	22553
3660	61619	22537
3661	61636	22520
3662	61653	22503
3663	61669	22486
3664	61688	22470
3665	61706	22453
3666	61722	22436
3667	61738	22419
3668	61753	22402
3669	61769	22385
3670	61785	22367
3671	61803	22351
3672	61820	22334
3673	61838	22318
3674	61854	22301
3675	61870	22284
3676	61887	22267
3677	61904	22250
3678	61920	22233
3679	61937	22216
3680	61955	22200
3681	61971	22183
3682	61987	22165
3683	62002	22148
3684	62018	22131
3685	62035	22114
3686	62052	22097
3687	62067	22080
3688	62075	22060
3689	62091	22043
3690	62108	22026
3691	62125	22009
3692	62142	21992
3693	62158	21976
3694	62177	21959
3695	62195	21943
3696	62212	21926
3697	62229	21909
3698	62245	21892
3699	62266	21877
3700	62282	21860
3701	62299	21843
3702	62317	21827
3703	62334	21810
3704	62352	21793
3705	62369	21777
3706	62385	21759
3707	62402	21743
3708	62420	21726
3709	62442	21711
3710	62460	21695
3711	62477	21678
3712	62494	21662
3713	62511	21645
3714	62528	21628
3715	62546	21611
3716	62563	21595
3717	62581	21578
3718	62597	21561
3719	62616	21545
3720	62633	21528
3721	62650	21511
3722	62666	21494
3723	62684	21478
3724	62700	21461
3725	62717	21444
3726	62734	21427
3727	62750	21410
3728	62766	21393
3729	62781	21376
3730	62798	21359
3731	62814	21342
3732	62830	21325
3733	62848	21308
3734	62865	21291
3735	62883	21275
3736	62901	21258
3737	62918	21242
3738	62936	21225
3739	62953	21208
3740	62969	21191
3741	62986	21175
3742	63004	21158
3743	63021	21141
3744	63038	21125
3745	63054	21107
3746	63070	21090
3747	63085	21073
3748	63101	21056
3749	63117	21039
3750	63134	21022
3751	63150	21005
3752	63167	20988
3753	63184	20971
3754	63200	20954
3755	63216	20937
3756	63232	20920
3757	63248	20903
3758	63265	20886
3759	63282	20869
3760	63300	20853
3761	63318	20836
3762	63334	20819
3763	63350	20802
3764	63366	20785
3765	63382	20768
3766	63400	20751
3767	63416	20734
3768	63433	20718
3769	63451	20701
3770	63467	20684
3771	63484	20667
3772	63501	20650
3773	63517	20633
3774	63532	20616
3775	63549	20599
3776	63565	20582
3777	63582	20565
3778	63599	20549
3779	63617	20532
3780	63633	20515
3781	63651	20498
3782	63668	20482
3783	63685	20465
3784	63702	20448
3785	63718	20431
3786	63735	20414
3787	63752	20397
3788	63768	20380
3789	63784	20363
3790	63800	20346
3791	63816	20329
3792	63832	20312
3793	63849	20295
3794	63865	20278
3795	63881	20261
3796	63897	20244
3797	63913	20227
3798	63931	20210
3799	63947	20193
3800	63963	20177
3801	63980	20160
3802	63997	20143
3803	64013	20126
3804	64029	20109
3805	64045	20091
3806	64063	20075
3807	64079	20058
3808	64095	20041
3809	64110	20024
3810	64127	20007
3811	64144	19990
3812	64162	19974
3813	64181	19957
3814	64198	19941
3815	64215	19924
3816	64232	19907
3817	64248	19890
3818	64266	19873
3819	64282	19856
3820	64299	19840
3821	64315	19823
3822	64331	19806
3823	64348	19789
3824	64364	19772
3825	64382	19755
3826	64398	19738
3827	64414	19721
3828	64432	19705
3829	64449	19688
3830	64464	19670
3831	64480	19653
3832	64495	19636
3833	64511	19619
3834	64528	19602
3835	64545	19585
3836	64560	19568
3837	64576	19551
3838	64592	19534
3839	64608	19517
3840	64624	19499
3841	64640	19483
3842	64657	19466
3843	64674	19449
3844	64690	19432
3845	64707	19415
3846	64723	19398
3847	64739	19381
3848	64756	19364
3849	64772	19347
3850	64789	19330
3851	64807	19314
3852	64824	19297
3853	64841	19280
3854	64858	19264
3855	64875	19247
3856	64891	19230
3857	64906	19212
3858	64923	19196
3859	64941	19179
3860	64958	19162
3861	64975	19146
3862	64992	19129
3863	65008	19112
3864	65025	19095
3865	65041	19078
3866	65058	19061
3867	65075	19044
3868	65092	19028
3869	65110	19011
3870	65126	18994
3871	65144	18977
3872	65160	18960
3873	65176	18943
3874	65192	18926
3875	65207	18909
3876	65224	18892
3877	65239	18875
3878	65255	18858
3879	65272	18841
3880	65287	18824
3881	65304	18807
3882	65321	18790
3883	65337	18773
3884	65353	18756
3885	65369	18739
3886	65384	18722
3887	65400	18704
3888	65416	18687
3889	65432	18671
3890	65448	18653
3891	65465	18637
3892	65482	18620
3893	65498	18603
3894	65516	18586
3895	65533	18570
3896	65551	18553
3897	65568	18536
3898	65586	18520
3899	65602	18503
3900	65618	18486
3901	65634	18469
3902	65651	18452
3903	65667	18435
3904	65684	18418
3905	65701	18401
3906	65717	18384
3907	65733	18367
3908	65749	18350
3909	65766	18333
3910	65782	18316
3911	65799	18299
3912	65815	18283
3913	65831	18265
3914	65846	18248
3915	65862	18231
3916	65879	18214
3917	65894	18197
3918	65911	18180
3919	65926	18163
3920	65943	18146
3921	65958	18129
3922	65975	18112
3923	65992	18095
3924	66008	18078
3925	66025	18061
3926	66041	18045
3927	66056	18027
3928	66072	18010
3929	66088	17993
3930	66105	17976
3931	66119	17959
3932	66136	17942
3933	66153	17925
3934	66170	17909
3935	66188	17892
3936	66205	17875
3937	66222	17858
3938	66238	17841
3939	66254	17824
3940	66271	17807
3941	66288	17791
3942	66304	17774
3943	66320	17757
3944	66337	17740
3945	66354	17723
3946	66371	17706
3947	66388	17690
3948	66406	17673
3949	66422	17656
3950	66440	17639
3951	66455	17622
3952	66471	17605
3953	66487	17588
3954	66502	17571
3955	66519	17554
3956	66535	17537
3957	66551	17520
3958	66568	17503
3959	66587	17487
3960	66604	17470
3961	66621	17454
3962	66637	17437
3963	66653	17419
3964	66669	17402
3965	66685	17385
3966	66701	17369
3967	66718	17352
3968	66735	17335
3969	66752	17318
3970	66769	17301
3971	66785	17284
3972	66800	17267
3973	66817	17250
3974	66834	17234
3975	66850	17217
3976	66868	17200
3977	66885	17183
3978	66901	17166
3979	66918	17149
3980	66933	17132
3981	66948	17115
3982	66965	17098
3983	66982	17081
3984	66998	17064
3985	67013	17047
3986	67029	17030
3987	67045	17013
3988	67062	16996
3989	67078	16979
3990	67093	16962
3991	67110	16945
3992	67128	16929
3993	67144	16912
3994	67160	16895
3995	67177	16878
3996	67194	16861
3997	67210	16844
3998	67226	16827
3999	67242	16810
4000	67258	16793
4001	67274	16776
4002	67290	16759
4003	67306	16742
4004	67322	16725
4005	67339	16708
4006	67356	16692
4007	67373	16675
4008	67389	16658
4009	67405	16641
4010	67422	16624
4011	67438	16607
4012	67454	16590
4013	67470	16573
4014	67486	16556
4015	67502	16539
4016	67518	16522
4017	67534	16505
4018	67551	16488
4019	67567	16471
4020	67583	16454
4021	67599	16437
4022	67616	16420
4023	67633	16404
4024	67650	16387
4025	67666	16370
4026	67683	16353
4027	67700	16336
4028	67718	16320
4029	67736	16303
4030	67753	16287
4031	67770	16270
4032	67787	16253
4033	67804	16236
4034	67821	16220
4035	67838	16203
4036	67856	16186
4037	67872	16169
4038	67890	16153
4039	67907	16136
4040	67924	16119
4041	67942	16103
4042	67958	16086
4043	67974	16069
4044	67989	16052
4045	68005	16034
4046	68021	16017
4047	68037	16000
4048	68053	15983
4049	68068	15966
4050	68083	15949
4051	68100	15932
4052	68119	15916
4053	68136	15899
4054	68153	15882
4055	68170	15866
4056	68185	15848
4057	68202	15832
4058	68218	15815
4059	68235	15798
4060	68252	15781
4061	68267	15764
4062	68283	15747
4063	68299	15730
4064	68315	15713
4065	68332	15696
4066	68348	15679
4067	68364	15662
4068	68381	15645
4069	68396	15628
4070	68413	15611
4071	68430	15595
4072	68445	15577
4073	68461	15560
4074	68478	15544
4075	68493	15527
4076	68509	15510
4077	68525	15493
4078	68541	15476
4079	68558	15459
4080	68574	15442
4081	68590	15425
4082	68606	15408
4083	68621	15391
4084	68638	15374
4085	68655	15357
4086	68670	15340
4087	68686	15323
4088	68703	15306
4089	68719	15289
4090	68735	15272
4091	68751	15255
4092	68767	15238
4093	68783	15221
4094	68800	15204
4095	68816	15188
4096	68833	15171
4097	68848	15154
4098	68865	15137
4099	68880	15120
4100	68897	15103
4101	68913	15086
4102	68929	15069
4103	68946	15052
4104	68962	15035
4105	68978	15018
4106	68994	15001
4107	69009	14984
4108	69025	14967
4109	69043	14950
4110	69060	14934
4111	69077	14917
4112	69094	14900
4113	69109	14883
4114	69126	14866
4115	69143	14850
4116	69159	14833
4117	69176	14816
4118	69192	14799
4119	69209	14782
4120	69225	14765
4121	69242	14748
4122	69258	14731
4123	69274	14715
4124	69290	14698
4125	69306	14680
4126	69322	14663
4127	69337	14646
4128	69354	14630
4129	69371	14613
4130	69387	14596
4131	69402	14579
4132	69418	14562
4133	69433	14545
4134	69450	14528
4135	69466	14511
4136	69482	14494
4137	69498	14477
4138	69513	14460
4139	69534	14444
4140	69550	14427
4141	69566	14410
4142	69582	14393
4143	69597	14376
4144	69614	14359
4145	69631	14342
4146	69648	14325
4147	69664	14309
4148	69680	14292
4149	69696	14275
4150	69712	14258
4151	69728	14241
4152	69743	14224
4153	69760	14207
4154	69775	14190
4155	69792	14173
4156	69808	14156
4157	69823	14139
4158	69839	14122
4159	69855	14105
4160	69871	14088
4161	69887	14071
4162	69903	14054
4163	69918	14037
4164	69934	14020
4165	69950	14003
4166	69966	13986
4167	69982	13969
4168	69998	13952
4169	70014	13935
4170	70031	13918
4171	70047	13901
4172	70064	13885
4173	70082	13868
4174	70099	13851
4175	70115	13835
4176	70132	13818
4177	70148	13801
4178	70164	13784
4179	70179	13767
4180	70197	13750
4181	70214	13733
4182	70230	13717
4183	70247	13700
4184	70263	13683
4185	70279	13666
4186	70296	13649
4187	70312	13632
4188	70328	13615
4189	70345	13598
4190	70361	13581
4191	70376	13564
4192	70393	13548
4193	70410	13531
4194	70426	13514
4195	70442	13497
4196	70460	13480
4197	70477	13464
4198	70493	13447
4199	70509	13430
4200	70526	13413
4201	70542	13396
4202	70558	13379
4203	70576	13363
4204	70593	13346
4205	70610	13329
4206	70626	13312
4207	70642	13295
4208	70658	13278
4209	70674	13261
4210	70690	13244
4211	70705	13227
4212	70721	13211
4213	70738	13194
4214	70756	13177
4215	70773	13160
4216	70790	13144
4217	70806	13127
4218	70823	13110
4219	70840	13093
4220	70857	13077
4221	70874	13060
4222	70892	13043
4223	70907	13026
4224	70923	13009
4225	70939	12992
4226	70954	12975
4227	70972	12958
4228	70989	12942
4229	71006	12925
4230	71022	12908
4231	71038	12891
4232	71054	12874
4233	71072	12858
4234	71089	12841
4235	71105	12824
4236	71121	12807
4237	71138	12790
4238	71154	12773
4239	71170	12757
4240	71187	12740
4241	71204	12723
4242	71219	12706
4243	71235	12689
4244	71253	12672
4245	71268	12655
4246	71285	12638
4247	71301	12622
4248	71317	12605
4249	71334	12588
4250	71350	12571
4251	71367	12554
4252	71385	12538
4253	71401	12521
4254	71418	12504
4255	71434	12487
4256	71450	12470
4257	71467	12453
4258	71483	12436
4259	71499	12420
4260	71515	12403
4261	71532	12386
4262	71548	12369
4263	71563	12352
4264	71579	12335
4265	71595	12318
4266	71612	12301
4267	71630	12285
4268	71645	12268
4269	71662	12251
4270	71679	12234
4271	71696	12217
4272	71713	12201
4273	71730	12184
4274	71747	12167
4275	71764	12150
4276	71782	12134
4277	71798	12117
4278	71814	12100
4279	71830	12083
4280	71845	12066
4281	71862	12049
4282	71878	12032
4283	71894	12016
4284	71911	11999
4285	71928	11982
4286	71944	11965
4287	71960	11948
4288	71977	11931
4289	71993	11915
4290	72009	11898
4291	72026	11881
4292	72042	11864
4293	72058	11847
4294	72074	11830
4295	72092	11813
4296	72108	11797
4297	72124	11780
4298	72141	11763
4299	72157	11746
4300	72173	11729
4301	72190	11712
4302	72207	11696
4303	72223	11679
4304	72240	11662
4305	72256	11645
4306	72273	11628
4307	72290	11612
4308	72307	11595
4309	72324	11578
4310	72341	11561
4311	72357	11544
4312	72373	11528
4313	72389	11511
4314	72406	11494
4315	72422	11477
4316	72438	11460
4317	72454	11443
4318	72471	11426
4319	72488	11410
4320	72503	11393
4321	72520	11376
4322	72536	11359
4323	72553	11342
4324	72570	11326
4325	72586	11309
4326	72603	11292
4327	72620	11275
4328	72636	11258
4329	72652	11241
4330	72668	11224
4331	72684	11208
4332	72700	11191
4333	72716	11174
4334	72733	11157
4335	72749	11140
4336	72765	11123
4337	72781	11106
4338	72797	11089
4339	72813	11073
4340	72832	11056
4341	72848	11039
4342	72865	11022
4343	72880	11005
4344	72896	10988
4345	72913	10972
4346	72929	10955
4347	72946	10938
4348	72961	10921
4349	72977	10904
4350	72993	10887
4351	73009	10870
4352	73025	10854
4353	73041	10837
4354	73059	10820
4355	73075	10803
4356	73092	10786
4357	73108	10769
4358	73123	10753
4359	73140	10736
4360	73155	10719
4361	73171	10702
4362	73187	10685
4363	73203	10668
4364	73220	10651
4365	73236	10634
4366	73251	10617
4367	73267	10600
4368	73284	10584
4369	73300	10567
4370	73317	10550
4371	73334	10533
4372	73352	10517
4373	73369	10500
4374	73385	10483
4375	73401	10466
4376	73418	10449
4377	73435	10433
4378	73451	10416
4379	73466	10399
4380	73484	10382
4381	73500	10365
4382	73518	10349
4383	73533	10332
4384	73549	10315
4385	73565	10298
4386	73582	10281
4387	73597	10264
4388	73614	10248
4389	73629	10231
4390	73645	10214
4391	73661	10197
4392	73677	10180
4393	73694	10163
4394	73710	10146
4395	73726	10129
4396	73742	10112
4397	73758	10096
4398	73775	10079
4399	73791	10062
4400	73808	10045
4401	73824	10028
4402	73841	10012
4403	73856	9995
4404	73874	9978
4405	73891	9961
4406	73908	9944
4407	73925	9928
4408	73942	9911
4409	73958	9894
4410	73974	9877
4411	73990	9860
4412	74007	9844
4413	74023	9827
4414	74041	9810
4415	74058	9793
4416	74075	9777
4417	74091	9760
4418	74107	9743
4419	74124	9726
4420	74141	9710
4421	74159	9693
4422	74176	9676
4423	74193	9659
4424	74209	9643
4425	74224	9626
4426	74241	9609
4427	74257	9592
4428	74275	9575
4429	74290	9558
4430	74307	9542
4431	74324	9525
4432	74340	9508
4433	74355	9491
4434	74371	9474
4435	74388	9457
4436	74406	9441
4437	74423	9424
4438	74439	9407
4439	74456	9390
4440	74486	9375
4441	74503	9359
4442	74520	9342
4443	74536	9325
4444	74553	9308
4445	74569	9291
4446	74586	9275
4447	74603	9258
4448	74619	9241
4449	74634	9224
4450	74651	9207
4451	74667	9190
4452	74683	9174
4453	74699	9157
4454	74717	9140
4455	74733	9123
4456	74749	9106
4457	74765	9089
4458	74783	9073
4459	74800	9056
4460	74815	9039
4461	74832	9022
4462	74849	9006
4463	74865	8989
4464	74882	8972
4465	74899	8955
4466	74917	8939
4467	74934	8922
4468	74951	8905
4469	74967	8888
4470	74984	8872
4471	75001	8855
4472	75018	8838
4473	75035	8821
4474	75053	8805
4475	75069	8788
4476	75086	8771
4477	75102	8754
4478	75118	8737
4479	75134	8721
4480	75150	8704
4481	75165	8687
4482	75182	8670
4483	75198	8653
4484	75215	8636
4485	75232	8620
4486	75249	8603
4487	75266	8586
4488	75283	8569
4489	75300	8553
4490	75316	8536
4491	75332	8519
4492	75348	8502
4493	75363	8485
4494	75379	8468
4495	75396	8451
4496	75413	8435
4497	75429	8418
4498	75447	8401
4499	75463	8384
4500	75478	8367
4501	75496	8351
4502	75512	8334
4503	75529	8317
4504	75544	8300
4505	75560	8283
4506	75577	8267
4507	75595	8250
4508	75611	8233
4509	75628	8216
4510	75644	8200
4511	75660	8183
4512	75676	8166
4513	75693	8149
4514	75710	8132
4515	75728	8116
4516	75743	8099
4517	75760	8082
4518	75778	8065
4519	75794	8048
4520	75812	8032
4521	75829	8015
4522	75845	7998
4523	75861	7981
4524	75877	7965
4525	75894	7948
4526	75910	7931
4527	75925	7914
4528	75942	7897
4529	75960	7881
4530	75977	7864
4531	75994	7847
4532	76010	7830
4533	76029	7814
4534	76046	7797
4535	76062	7780
4536	76077	7763
4537	76093	7746
4538	76108	7729
4539	76124	7713
4540	76141	7696
4541	76158	7679
4542	76175	7662
4543	76191	7645
4544	76207	7629
4545	76223	7612
4546	76239	7595
4547	76255	7578
4548	76270	7561
4549	76287	7544
4550	76304	7528
4551	76320	7511
4552	76336	7494
4553	76353	7477
4554	76370	7460
4555	76386	7444
4556	76403	7427
4557	76420	7410
4558	76437	7393
4559	76454	7377
4560	76470	7360
4561	76487	7343
4562	76504	7326
4563	76521	7310
4564	76537	7293
4565	76553	7276
4566	76570	7259
4567	76586	7242
4568	76604	7226
4569	76620	7209
4570	76636	7192
4571	76651	7175
4572	76667	7158
4573	76684	7141
4574	76700	7125
4575	76716	7108
4576	76732	7091
4577	76749	7074
4578	76765	7057
4579	76782	7041
4580	76798	7024
4581	76816	7007
4582	76832	6990
4583	76847	6973
4584	76863	6957
4585	76879	6940
4586	76896	6923
4587	76912	6906
4588	76929	6889
4589	76946	6873
4590	76963	6856
4591	76979	6839
4592	76996	6822
4593	77014	6806
4594	77031	6789
4595	77047	6772
4596	77073	6756
4597	77093	6740
4598	77120	6724
4599	77152	6708
4600	77176	6692
4601	77194	6676
4602	77218	6659
4603	77245	6644
4604	77268	6627
4605	77286	6611
4606	77306	6594
4607	77324	6577
4608	77342	6561
4609	77359	6544
4610	77377	6527
4611	77394	6511
4612	77411	6494
4613	77427	6477
4614	77444	6460
4615	77464	6444
4616	77481	6427
4617	77498	6410
4618	77516	6393
4619	77533	6377
4620	77550	6360
4621	77567	6343
4622	77586	6327
4623	77602	6310
4624	77622	6293
4625	77642	6277
4626	77665	6260
4627	77685	6244
4628	77704	6227
4629	77723	6211
4630	77745	6194
4631	77768	6178
4632	77788	6161
4633	77807	6145
4634	77825	6128
4635	77843	6111
4636	77860	6095
4637	77878	6078
4638	77896	6061
4639	77913	6045
4640	77930	6028
4641	77948	6011
4642	77967	5994
4643	77983	5978
4644	77999	5961
4645	78018	5944
4646	78035	5927
4647	78055	5911
4648	78073	5894
4649	78091	5877
4650	78108	5861
4651	78127	5844
4652	78146	5827
4653	78163	5811
4654	78182	5794
4655	78218	5779
4656	78234	5762
4657	78252	5745
4658	78269	5728
4659	78288	5712
4660	78306	5695
4661	78323	5678
4662	78340	5661
4663	78356	5644
4664	78373	5628
4665	78391	5611
4666	78408	5594
4667	78425	5577
4668	78444	5561
4669	78464	5544
4670	78482	5527
4671	78505	5511
4672	78530	5495
4673	78551	5478
4674	78571	5462
4675	78591	5445
4676	78611	5429
4677	78632	5412
4678	78657	5396
4679	78677	5379
4680	78698	5363
4681	78718	5346
4682	78737	5329
4683	78755	5313
4684	78774	5296
4685	78791	5279
4686	78809	5262
4687	78826	5246
4688	78843	5229
4689	78860	5212
4690	78875	5195
4691	78893	5178
4692	78909	5162
4693	78928	5145
4694	78946	5128
4695	78962	5111
4696	78978	5094
4697	78996	5078
4698	79013	5061
4699	79030	5044
4700	79047	5027
4701	79064	5010
4702	79082	4994
4703	79098	4977
4704	79115	4960
4705	79132	4943
4706	79150	4926
4707	79167	4910
4708	79184	4893
4709	79201	4876
4710	79218	4859
4711	79235	4842
4712	79251	4826
4713	79268	4809
4714	79284	4792
4715	79300	4775
4716	79318	4758
4717	79334	4741
4718	79350	4725
4719	79367	4708
4720	79383	4691
4721	79401	4674
4722	79418	4657
4723	79436	4641
4724	79453	4624
4725	79471	4607
4726	79488	4590
4727	79505	4573
4728	79522	4557
4729	79539	4540
4730	79557	4523
4731	79573	4506
4732	79589	4489
4733	79605	4472
4734	79623	4456
4735	79641	4439
4736	79658	4422
4737	79674	4405
4738	79691	4388
4739	79706	4372
4740	79725	4355
4741	79743	4338
4742	79760	4321
4743	79778	4305
4744	79794	4288
4745	79811	4271
4746	79829	4254
4747	79846	4237
4748	79864	4221
4749	79881	4204
4750	79899	4187
4751	79916	4170
4752	79933	4153
4753	79950	4137
4754	79968	4120
4755	79986	4103
4756	80003	4086
4757	80019	4069
4758	80037	4053
4759	80054	4036
4760	80071	4019
4761	80090	4002
4762	80106	3986
4763	80122	3969
4764	80139	3952
4765	80158	3935
4766	80175	3918
4767	80193	3902
4768	80212	3885
4769	80230	3868
4770	80248	3851
4771	80266	3835
4772	80284	3818
4773	80303	3801
4774	80319	3784
4775	80335	3767
