iter	RMSE
3220	5132.272518
3221	5132.009148
3222	5131.552934
3223	5131.325999
3224	5130.437396
3225	5129.701324
3226	5129.346934
3227	5128.86453
3228	5128.071742
3229	5127.382665
3230	5126.478575
3231	5126.155727
3232	5125.740784
3233	5125.053806
3234	5124.73633
3235	5124.668401
3236	5124.560865
3237	5123.952017
3238	5123.59981
3239	5122.600102
3240	5121.504324
3241	5120.818047
3242	5120.078808
3243	5119.393824
3244	5119.070181
3245	5118.00608
3246	5117.221126
3247	5117.001297
3248	5115.818058
3249	5114.76944
3250	5114.158203
3251	5113.308511
3252	5113.007622
3253	5112.691104
3254	5112.13898
3255	5111.510398
3256	5111.476939
3257	5111.273149
3258	5110.961876
3259	5110.332884
3260	5109.854544
3261	5109.365295
3262	5108.754571
3263	5108.355327
3264	5108.080065
3265	5107.331429
3266	5106.710732
3267	5106.420981
3268	5106.006843
3269	5105.692371
3270	5105.192752
3271	5104.627499
3272	5104.470124
3273	5104.238741
3274	5103.458325
3275	5102.726933
3276	5102.502687
3277	5102.055797
3278	5101.854867
3279	5100.605132
3280	5099.999945
3281	5099.728883
3282	5099.545175
3283	5099.263124
3284	5098.987745
3285	5098.90177
3286	5098.617788
3287	5098.169781
3288	5097.692308
3289	5097.37079
3290	5097.140921
3291	5096.890911
3292	5095.761359
3293	5095.468996
3294	5095.081153
3295	5094.484688
3296	5093.830947
3297	5093.355597
3298	5092.162173
3299	5091.302318
3300	5090.253384
3301	5089.983802
3302	5089.857107
3303	5088.58407
3304	5088.080049
3305	5087.501747
3306	5087.278233
3307	5086.601686
3308	5086.273299
3309	5085.880003
3310	5085.025042
3311	5084.585502
3312	5083.75966
3313	5083.370657
3314	5083.109269
3315	5082.758985
3316	5082.212162
3317	5081.066998
3318	5080.307481
3319	5079.925012
3320	5079.168124
3321	5078.724068
3322	5078.687375
3323	5078.029006
3324	5077.336972
3325	5076.734504
3326	5076.579056
3327	5076.115103
3328	5075.534979
3329	5075.303841
3330	5074.7197
3331	5073.749825
3332	5073.329053
3333	5072.645269
3334	5072.482017
3335	5072.031284
3336	5071.533317
3337	5070.686778
3338	5070.495803
3339	5070.216793
3340	5069.582391
3341	5068.884693
3342	5067.529122
3343	5067.43816
3344	5066.825989
3345	5066.581061
3346	5066.254263
3347	5065.104686
3348	5064.413007
3349	5063.207874
3350	5062.81096
3351	5061.976166
3352	5061.956727
3353	5061.370754
3354	5060.954679
3355	5060.90914
3356	5060.651453
3357	5060.354449
3358	5060.20296
3359	5059.281488
3360	5058.771177
3361	5058.26193
3362	5058.17067
3363	5057.772946
3364	5057.069335
3365	5056.64974
3366	5056.098292
3367	5055.629841
3368	5055.113982
3369	5054.966
3370	5054.888939
3371	5054.734724
3372	5053.541333
3373	5053.03061
3374	5052.278141
3375	5051.943519
3376	5051.109949
3377	5050.751343
3378	5050.09612
3379	5049.387086
3380	5048.611174
3381	5048.504636
3382	5048.20927
3383	5047.794751
3384	5047.366922
3385	5047.081066
3386	5046.992271
3387	5046.594345
3388	5046.096288
3389	5045.252518
3390	5044.878172
3391	5044.498003
3392	5044.285937
3393	5043.61699
3394	5043.125184
3395	5042.276969
3396	5041.9581
3397	5041.80702
3398	5041.599006
3399	5041.420509
3400	5040.815334
3401	5039.920382
3402	5039.620097
3403	5039.22899
3404	5038.947831
3405	5038.854505
3406	5038.821509
3407	5038.408629
3408	5038.055782
3409	5037.814119
3410	5037.425043
3411	5037.286258
3412	5036.955892
3413	5036.069338
3414	5035.870722
3415	5035.666496
3416	5035.518769
3417	5035.117506
3418	5034.815171
3419	5034.197041
3420	5033.520586
3421	5033.350033
3422	5032.734008
3423	5032.613629
3424	5032.363933
3425	5032.096363
3426	5031.522578
3427	5031.190761
3428	5031.056825
3429	5030.236111
3430	5029.470083
3431	5028.430106
3432	5028.398114
3433	5027.921347
3434	5027.538155
3435	5027.249609
3436	5026.487272
3437	5025.965109
3438	5025.493635
3439	5025.265867
3440	5025.213055
3441	5024.773826
3442	5024.246513
3443	5023.885951
3444	5023.025859
3445	5022.302948
3446	5021.210662
3447	5021.106857
3448	5020.521533
3449	5020.077211
3450	5019.815187
3451	5019.485704
3452	5018.767097
3453	5018.610897
3454	5017.80366
3455	5016.969878
3456	5016.196201
3457	5015.857618
3458	5015.487903
3459	5014.51955
3460	5014.044595
3461	5013.49356
3462	5013.224146
3463	5012.440533
3464	5012.276872
3465	5012.237194
3466	5011.138938
3467	5010.741324
3468	5010.44295
3469	5010.150371
3470	5009.668373
3471	5009.239205
3472	5008.597259
3473	5007.90442
3474	5007.377321
3475	5007.011977
3476	5006.823305
3477	5006.553106
3478	5005.492298
3479	5005.296495
3480	5004.878944
3481	5004.499894
3482	5004.410569
3483	5003.845595
3484	5003.071186
3485	5002.926882
3486	5002.068946
3487	5001.647804
3488	5001.103207
3489	5000.851992
3490	4999.637007
3491	4999.46584
3492	4999.064127
3493	4998.866521
3494	4998.294966
3495	4997.42816
3496	4996.612456
3497	4995.965748
3498	4995.695637
3499	4995.245485
3500	4994.729683
3501	4993.944233
3502	4993.256658
3503	4992.607093
3504	4992.19957
3505	4991.89796
3506	4991.873421
3507	4991.161588
3508	4990.329321
3509	4990.159844
3510	4989.993513
3511	4989.55801
3512	4989.294809
3513	4989.175135
3514	4988.802285
3515	4988.475845
3516	4988.353562
3517	4987.864064
3518	4987.691389
3519	4986.230337
3520	4986.202634
3521	4985.368797
3522	4983.794039
3523	4983.246162
3524	4982.958465
3525	4982.415384
3526	4982.327653
3527	4982.010023
3528	4981.499805
3529	4981.244756
3530	4981.082058
3531	4980.666518
3532	4980.539277
3533	4980.265506
3534	4979.047741
3535	4977.781153
3536	4977.63117
3537	4977.219493
3538	4976.491599
3539	4976.4224
3540	4974.832013
3541	4974.274293
3542	4973.411145
3543	4972.82456
3544	4971.849507
3545	4970.722084
3546	4970.650335
3547	4970.60409
3548	4970.08814
3549	4969.396329
3550	4968.958316
3551	4968.339725
3552	4967.856176
3553	4967.464813
3554	4966.526041
3555	4966.00605
3556	4965.547063
3557	4965.067165
3558	4964.769953
3559	4963.832878
3560	4962.991933
3561	4962.631965
3562	4961.793434
3563	4961.692295
3564	4961.341872
3565	4960.930543
3566	4959.603977
3567	4959.217803
3568	4959.116387
3569	4958.89312
3570	4956.85571
3571	4956.040847
3572	4955.465977
3573	4954.763557
3574	4954.003679
3575	4953.424056
3576	4952.791162
3577	4952.650154
3578	4952.16606
3579	4951.608762
3580	4950.620748
3581	4950.41958
3582	4950.333208
3583	4950.071963
3584	4949.695678
3585	4949.506656
3586	4949.174084
3587	4948.600001
3588	4948.059443
3589	4947.56461
3590	4946.888428
3591	4946.31647
3592	4945.757007
3593	4945.169235
3594	4944.711978
3595	4944.452611
3596	4944.253664
3597	4944.121321
3598	4944.070227
3599	4943.909445
3600	4943.550487
3601	4942.336156
3602	4941.716197
3603	4941.32764
3604	4941.16165
3605	4941.021686
3606	4940.50458
3607	4939.948075
3608	4939.546411
3609	4938.654988
3610	4938.560821
3611	4937.641923
3612	4936.560791
3613	4936.496367
3614	4936.203812
3615	4935.962299
3616	4935.102817
3617	4934.537253
3618	4933.549789
3619	4933.0312
3620	4932.343074
3621	4931.646906
3622	4930.520438
3623	4930.141661
3624	4930.066099
3625	4929.410246
3626	4929.147869
3627	4928.448298
3628	4928.294526
3629	4927.828014
3630	4927.469011
3631	4927.146902
3632	4927.006694
3633	4926.909905
3634	4926.734347
3635	4926.702958
3636	4925.876651
3637	4925.183692
3638	4925.167144
3639	4924.392328
3640	4923.981098
3641	4923.6791
3642	4923.449794
3643	4923.143296
3644	4922.857378
3645	4922.527609
3646	4922.239447
3647	4922.210788
3648	4922.128452
3649	4922.042594
3650	4921.70974
3651	4921.359586
3652	4921.331581
3653	4920.382901
3654	4919.939901
3655	4919.581167
3656	4919.011936
3657	4918.718731
3658	4917.629482
3659	4917.529556
3660	4917.089726
3661	4916.519463
3662	4915.726223
3663	4915.568808
3664	4915.289961
3665	4914.808049
3666	4914.350792
3667	4913.673199
3668	4913.426301
3669	4913.114547
3670	4912.583551
3671	4912.240784
3672	4911.614158
3673	4911.162403
3674	4911.015119
3675	4910.852817
3676	4910.348225
3677	4909.439746
3678	4908.985699
3679	4908.326336
3680	4908.116731
3681	4907.935173
3682	4907.606952
3683	4907.256401
3684	4907.050276
3685	4906.868667
3686	4906.326893
3687	4906.035678
3688	4906.033375
3689	4905.856689
3690	4905.22647
3691	4904.894976
3692	4904.543504
3693	4903.405924
3694	4903.263376
3695	4902.874684
3696	4902.652424
3697	4902.305976
3698	4901.973498
3699	4901.795481
3700	4900.950823
3701	4900.779119
3702	4899.86914
3703	4899.557293
3704	4898.793339
3705	4898.261664
3706	4897.962327
3707	4897.737223
3708	4897.156642
3709	4896.668648
3710	4896.557345
3711	4895.41439
3712	4894.801901
3713	4894.733525
3714	4893.932389
3715	4893.540875
3716	4892.924149
3717	4892.169504
3718	4891.641556
3719	4891.46592
3720	4891.256912
3721	4889.979063
3722	4889.550744
3723	4889.380111
3724	4888.453464
3725	4888.206111
3726	4887.689009
3727	4887.664974
3728	4887.204354
3729	4886.018671
3730	4885.874883
3731	4885.840653
3732	4885.428974
3733	4884.836839
3734	4884.391823
3735	4883.549
3736	4883.323382
3737	4882.836334
3738	4882.593661
3739	4881.68033
3740	4881.335848
3741	4881.087127
3742	4880.182141
3743	4879.670157
3744	4879.171443
3745	4878.902183
3746	4878.691713
3747	4878.655719
3748	4877.702953
3749	4877.46311
3750	4876.327369
3751	4876.032206
3752	4875.964025
3753	4875.704604
3754	4875.089605
3755	4875.066016
3756	4874.8667
3757	4874.681445
3758	4874.579286
3759	4874.121014
3760	4874.06369
3761	4873.912472
3762	4872.923407
3763	4872.166996
3764	4871.186751
3765	4870.348038
3766	4869.621819
3767	4868.60126
3768	4868.31028
3769	4868.113251
3770	4867.840144
3771	4867.267752
3772	4867.119142
3773	4866.932928
3774	4866.087654
3775	4865.88685
3776	4865.077337
3777	4864.489355
3778	4863.97964
3779	4863.637479
3780	4863.150331
3781	4862.517701
3782	4862.372648
3783	4861.574235
3784	4861.240296
3785	4861.023753
3786	4860.38171
3787	4860.132559
3788	4859.210858
3789	4858.612963
3790	4858.178165
3791	4857.660539
3792	4856.629609
3793	4855.991459
3794	4855.646053
3795	4855.462832
3796	4855.432302
3797	4854.857726
3798	4854.523905
3799	4853.807696
3800	4853.336408
3801	4852.893883
3802	4852.581465
3803	4852.197497
3804	4851.887039
3805	4851.856974
3806	4851.086634
3807	4850.868304
3808	4850.042248
3809	4849.751881
3810	4849.026016
3811	4848.99923
3812	4848.521398
3813	4847.882171
3814	4847.233388
3815	4846.739872
3816	4846.360156
3817	4845.978784
3818	4845.173752
3819	4844.892729
3820	4844.466846
3821	4844.406979
3822	4844.177899
3823	4843.231179
3824	4842.971503
3825	4842.487117
3826	4842.135621
3827	4842.08641
3828	4841.370351
3829	4840.539892
3830	4840.494136
3831	4839.683112
3832	4839.595151
3833	4839.527046
3834	4839.165606
3835	4838.694759
3836	4838.576274
3837	4837.736101
3838	4836.819132
3839	4836.590116
3840	4836.317215
3841	4835.569272
3842	4835.380884
3843	4834.642874
3844	4834.300471
3845	4833.504223
3846	4833.410425
3847	4832.830209
3848	4832.560772
3849	4832.400284
3850	4832.216307
3851	4830.785681
3852	4830.120657
3853	4829.506569
3854	4829.359767
3855	4828.949028
3856	4828.652493
3857	4828.54533
3858	4828.295283
3859	4827.760156
3860	4827.617656
3861	4826.974299
3862	4826.622736
3863	4826.478415
3864	4826.189135
3865	4825.746397
3866	4825.48166
3867	4825.108447
3868	4824.275447
3869	4823.957765
3870	4823.788812
3871	4823.175823
3872	4822.297733
3873	4821.660946
3874	4820.594519
3875	4820.574114
3876	4820.227388
3877	4819.972007
3878	4819.700271
3879	4819.53681
3880	4818.935451
3881	4817.950748
3882	4816.845298
3883	4816.613248
3884	4815.719133
3885	4814.981951
3886	4814.74471
3887	4813.843154
3888	4813.534171
3889	4812.909971
3890	4811.599353
3891	4810.896519
3892	4810.688167
3893	4809.966739
3894	4809.536083
3895	4809.290489
3896	4809.006506
3897	4808.438167
3898	4807.813405
3899	4807.221358
3900	4806.741951
3901	4806.25706
3902	4805.430972
3903	4803.881211
3904	4803.543763
3905	4802.839422
3906	4802.089866
3907	4801.543017
3908	4801.052038
3909	4800.942136
3910	4799.866895
3911	4799.422606
3912	4797.955386
3913	4797.569948
3914	4797.164442
3915	4797.092188
3916	4796.753773
3917	4796.371124
3918	4795.331957
3919	4795.285502
3920	4794.988496
3921	4794.518052
3922	4793.996178
3923	4793.760438
3924	4793.473381
3925	4793.282256
3926	4792.803364
3927	4792.200215
3928	4792.172759
3929	4791.961618
3930	4791.157156
3931	4791.083462
3932	4790.993601
3933	4790.285379
3934	4789.692339
3935	4788.915998
3936	4788.046769
3937	4787.318156
3938	4786.883868
3939	4786.546781
3940	4786.356549
3941	4786.091189
3942	4785.733315
3943	4784.831954
3944	4784.324352
3945	4784.042057
3946	4783.690857
3947	4783.187317
3948	4782.234423
3949	4781.976335
3950	4781.441718
3951	4781.39827
3952	4781.189567
3953	4780.849855
3954	4780.235537
3955	4779.802413
3956	4779.135762
3957	4778.947327
3958	4778.787545
3959	4778.191791
3960	4778.038482
3961	4777.242382
3962	4776.963663
3963	4776.758005
3964	4776.336182
3965	4775.933956
3966	4775.78173
3967	4775.394867
3968	4774.732333
3969	4774.564805
3970	4774.059762
3971	4773.474866
3972	4773.066814
3973	4772.548112
3974	4772.054727
3975	4771.837538
3976	4771.145262
3977	4770.857494
3978	4770.406253
3979	4770.290278
3980	4770.271686
3981	4770.043032
3982	4769.658883
3983	4769.169291
3984	4768.66257
3985	4768.481835
3986	4768.058385
3987	4768.024704
3988	4767.615194
3989	4767.466821
3990	4767.089016
3991	4766.619472
3992	4766.452112
3993	4766.313433
3994	4765.418883
3995	4764.895226
3996	4764.581356
3997	4764.093683
3998	4763.898529
3999	4763.726426
4000	4763.419932
4001	4762.528581
4002	4761.99058
4003	4761.909024
4004	4760.660942
4005	4760.39311
4006	4760.100054
4007	4758.91967
4008	4758.158229
4009	4757.587798
4010	4757.044672
4011	4756.773758
4012	4756.392329
4013	4756.27975
4014	4755.176747
4015	4754.22357
4016	4753.515453
4017	4753.347782
4018	4752.934665
4019	4752.469284
4020	4751.863737
4021	4751.145022
4022	4750.833434
4023	4750.343938
4024	4750.083533
4025	4749.851212
4026	4749.087869
4027	4748.431856
4028	4747.601966
4029	4747.314701
4030	4746.052006
4031	4745.123758
4032	4744.810044
4033	4744.090539
4034	4743.034629
4035	4742.702281
4036	4742.456458
4037	4742.075662
4038	4742.057361
4039	4741.552323
4040	4740.602464
4041	4740.294012
4042	4740.029287
4043	4739.812328
4044	4739.698745
4045	4739.619571
4046	4739.051087
4047	4738.718988
4048	4738.429567
4049	4738.402757
4050	4737.423555
4051	4737.209151
4052	4736.935659
4053	4736.657749
4054	4736.389906
4055	4736.146634
4056	4735.757761
4057	4735.725921
4058	4735.709852
4059	4734.980521
4060	4734.777871
4061	4734.713425
4062	4734.499124
4063	4734.298257
4064	4733.98424
4065	4733.712891
4066	4733.545436
4067	4733.002374
4068	4732.248012
4069	4731.202422
4070	4730.914984
4071	4730.75363
4072	4730.451017
4073	4729.867471
4074	4729.690474
4075	4729.305877
4076	4728.750391
4077	4727.744017
4078	4727.250878
4079	4726.847632
4080	4726.611264
4081	4726.30967
4082	4725.808117
4083	4725.431854
4084	4725.115312
4085	4724.687671
4086	4724.532282
4087	4724.082388
4088	4723.876392
4089	4723.169979
4090	4722.449349
4091	4722.316742
4092	4721.818945
4093	4721.355412
4094	4721.185474
4095	4720.142831
4096	4720.034474
4097	4720.004758
4098	4719.011711
4099	4718.51536
4100	4718.280172
4101	4717.499291
4102	4717.00707
4103	4716.411215
4104	4715.672155
4105	4715.154364
4106	4714.451551
4107	4714.156123
4108	4713.695648
4109	4713.524221
4110	4713.193761
4111	4712.970326
4112	4712.730824
4113	4712.689171
4114	4712.390571
4115	4711.995069
4116	4711.741765
4117	4711.690666
4118	4711.514758
4119	4710.97023
4120	4710.53403
4121	4709.835957
4122	4709.484364
4123	4709.197745
4124	4708.72044
4125	4707.880413
4126	4707.48228
4127	4706.701695
4128	4706.43632
4129	4705.925098
4130	4705.322776
4131	4704.824015
4132	4704.796273
4133	4704.063304
4134	4703.987649
4135	4703.961561
4136	4703.298377
4137	4702.887009
4138	4702.67617
4139	4702.49741
4140	4701.920805
4141	4701.908413
4142	4701.691246
4143	4701.32965
4144	4700.690934
4145	4700.085073
4146	4698.851085
4147	4698.352402
4148	4697.578134
4149	4697.274173
4150	4696.505265
4151	4696.16529
4152	4695.513125
4153	4694.943277
4154	4694.444112
4155	4694.089018
4156	4693.547715
4157	4693.060072
4158	4692.433476
4159	4692.258955
4160	4691.671723
4161	4691.641797
4162	4691.44281
4163	4690.479327
4164	4690.036016
4165	4689.459796
4166	4689.069758
4167	4688.438001
4168	4687.913925
4169	4687.432809
4170	4687.075361
4171	4686.397655
4172	4686.045325
4173	4685.879697
4174	4685.857837
4175	4685.836552
4176	4684.688308
4177	4684.136346
4178	4684.084087
4179	4683.421348
4180	4683.069705
4181	4682.281952
4182	4682.21642
4183	4681.812896
4184	4681.497082
4185	4681.251386
4186	4681.015705
4187	4680.511987
4188	4679.636567
4189	4679.191488
4190	4678.912505
4191	4678.870985
4192	4677.872583
4193	4677.287819
4194	4676.660994
4195	4675.978147
4196	4675.686439
4197	4674.97745
4198	4674.783541
4199	4674.327374
4200	4673.653364
4201	4673.559902
4202	4672.486723
4203	4672.213285
4204	4671.730605
4205	4671.128454
4206	4670.36833
4207	4669.679191
4208	4669.549773
4209	4669.026881
4210	4668.483156
4211	4668.426757
4212	4668.026244
4213	4667.166473
4214	4667.021389
4215	4665.943923
4216	4665.555249
4217	4665.260865
4218	4664.91204
4219	4664.207874
4220	4663.422382
4221	4663.045412
4222	4662.595233
4223	4662.219992
4224	4661.899913
4225	4661.269633
4226	4660.921375
4227	4660.01421
4228	4659.618301
4229	4659.116526
4230	4658.537086
4231	4658.403405
4232	4657.860455
4233	4657.441865
4234	4657.296166
4235	4657.186384
4236	4656.340524
4237	4655.948789
4238	4655.568593
4239	4655.412579
4240	4655.007533
4241	4654.14847
4242	4653.499524
4243	4653.450915
4244	4653.16378
4245	4652.974938
4246	4652.611013
4247	4652.212122
4248	4651.824683
4249	4651.203012
4250	4650.462844
4251	4650.252696
4252	4649.90371
4253	4649.718046
4254	4649.340615
4255	4649.130321
4256	4648.722564
4257	4648.048114
4258	4647.865295
4259	4647.316641
4260	4647.03324
4261	4646.552
4262	4646.234115
4263	4646.023796
4264	4645.396148
4265	4645.185337
4266	4644.905185
4267	4643.55192
4268	4643.253255
4269	4642.208213
4270	4641.897091
4271	4641.532949
4272	4641.068836
4273	4640.877602
4274	4640.664717
4275	4640.461207
4276	4640.209498
4277	4639.894285
4278	4639.682046
4279	4639.609661
4280	4638.976786
4281	4638.633867
4282	4638.034854
4283	4637.732312
4284	4637.263367
4285	4637.028701
4286	4636.083699
4287	4634.765538
4288	4634.602343
4289	4634.304357
4290	4634.044026
4291	4633.287952
4292	4633.208672
4293	4633.138658
4294	4632.467794
4295	4631.80053
4296	4631.629727
4297	4631.487751
4298	4631.254589
4299	4630.880623
4300	4630.774509
4301	4630.47631
4302	4629.9326
4303	4629.347608
4304	4628.960644
4305	4628.409467
4306	4628.240127
4307	4627.983065
4308	4627.756744
4309	4627.118833
4310	4626.386873
4311	4625.799458
4312	4625.290979
4313	4624.61133
4314	4623.916069
4315	4623.390279
4316	4623.234643
4317	4622.300836
4318	4621.895699
4319	4621.591773
4320	4621.283843
4321	4620.63179
4322	4620.246902
4323	4619.639256
4324	4619.278251
4325	4618.978822
4326	4618.823003
4327	4618.352673
4328	4618.292948
4329	4617.700305
4330	4617.520525
4331	4617.254832
4332	4616.842991
4333	4616.718359
4334	4615.609783
4335	4615.354102
4336	4615.005619
4337	4614.191646
4338	4613.57304
4339	4613.050924
4340	4612.896322
4341	4612.4707
4342	4612.026503
4343	4611.821468
4344	4611.428941
4345	4611.17615
4346	4610.874547
4347	4610.710206
4348	4610.687601
4349	4610.500574
4350	4609.926955
4351	4609.738714
4352	4609.554622
4353	4609.421641
4354	4608.834063
4355	4608.153936
4356	4608.042148
4357	4607.51928
4358	4607.279851
4359	4606.339942
4360	4606.110633
4361	4605.033593
4362	4604.618341
4363	4604.46988
4364	4604.022989
4365	4603.96732
4366	4603.494305
4367	4602.471
4368	4601.79226
4369	4601.66116
4370	4601.13135
4371	4600.734222
4372	4600.094252
4373	4599.667132
4374	4599.446423
4375	4599.308958
4376	4598.92893
4377	4598.208624
4378	4597.8879
4379	4597.728382
4380	4597.066763
4381	4597.026557
4382	4596.845827
4383	4596.725559
4384	4596.190328
4385	4595.986113
4386	4595.423309
4387	4594.871018
4388	4593.933257
4389	4593.027693
4390	4592.277865
4391	4591.624076
4392	4591.249924
4393	4590.442906
4394	4590.42108
4395	4589.902939
4396	4589.761663
4397	4589.608196
4398	4589.274392
4399	4589.002308
4400	4588.049863
4401	4587.787249
4402	4587.636759
4403	4587.266632
4404	4586.968828
4405	4586.119033
4406	4585.948721
4407	4585.597427
4408	4585.164175
4409	4584.551695
4410	4584.445241
4411	4584.035542
4412	4583.294019
4413	4583.239318
4414	4582.138754
4415	4582.116209
4416	4581.987484
4417	4581.668805
4418	4581.544266
4419	4580.906918
4420	4580.481393
4421	4580.042499
4422	4579.628434
4423	4578.862407
4424	4578.379029
4425	4577.829089
4426	4577.436628
4427	4576.975649
4428	4576.547212
4429	4576.449148
4430	4576.374301
4431	4575.813049
4432	4575.3982
4433	4575.375434
4434	4575.040684
4435	4574.691039
4436	4574.358195
4437	4573.315659
4438	4572.936935
4439	4572.724875
4440	4572.467349
4441	4572.264474
4442	4571.887536
4443	4571.574457
4444	4571.14907
4445	4571.027137
4446	4570.860688
4447	4570.555028
4448	4569.609359
4449	4568.841722
4450	4568.312343
4451	4567.912911
4452	4567.129011
4453	4566.583007
4454	4566.55824
4455	4565.853188
4456	4565.446396
4457	4564.641492
4458	4564.120455
4459	4563.77857
4460	4563.282483
4461	4563.126897
4462	4562.649391
4463	4561.996524
4464	4561.642087
4465	4561.350154
4466	4561.051127
4467	4560.275423
4468	4560.039669
4469	4559.866584
4470	4559.3098
4471	4558.822159
4472	4558.353863
4473	4557.861899
4474	4557.843968
4475	4557.254668
4476	4556.420724
4477	4556.084181
4478	4556.037539
4479	4555.491673
4480	4554.899479
4481	4554.183974
4482	4553.29335
4483	4553.087677
4484	4552.709387
4485	4552.495977
4486	4551.478514
4487	4551.072477
4488	4550.472244
4489	4550.336569
4490	4549.692649
4491	4549.079713
4492	4548.818874
4493	4548.646641
4494	4547.497184
4495	4546.63786
4496	4546.275955
4497	4545.936873
4498	4545.576402
4499	4545.528811
4500	4545.076914
4501	4544.09828
4502	4543.696322
4503	4542.986504
4504	4542.494332
4505	4542.368409
4506	4541.915591
4507	4541.698126
4508	4541.480701
4509	4541.165066
4510	4540.783752
4511	4540.566226
4512	4539.364555
4513	4538.816555
4514	4538.446589
4515	4537.59472
4516	4537.316752
4517	4536.830515
4518	4536.094243
4519	4535.805938
4520	4535.563351
4521	4535.380882
4522	4534.856222
4523	4534.49179
4524	4533.25698
4525	4532.785184
4526	4532.554727
4527	4532.193261
4528	4531.640146
4529	4531.288866
4530	4531.073738
4531	4530.614801
4532	4530.277737
4533	4529.688579
4534	4528.849498
4535	4528.680994
4536	4528.334995
4537	4528.016424
4538	4527.618383
4539	4526.757404
4540	4526.594508
4541	4526.347839
4542	4526.172306
4543	4525.6506
4544	4525.197291
4545	4524.93599
4546	4524.495665
4547	4524.157938
4548	4523.80118
4549	4523.499455
4550	4522.977763
4551	4522.671503
4552	4522.289323
4553	4521.623668
4554	4521.487375
4555	4520.889113
4556	4520.1933
4557	4519.201248
4558	4518.945481
4559	4518.395352
4560	4517.855198
4561	4517.411986
4562	4517.238414
4563	4517.213022
4564	4516.939546
4565	4516.191316
4566	4515.51755
4567	4515.304602
4568	4514.823647
4569	4514.650961
4570	4514.396247
4571	4513.666837
4572	4513.565759
4573	4513.092082
4574	4512.92429
4575	4512.600399
4576	4512.288553
4577	4512.020546
4578	4511.757402
4579	4511.091019
4580	4511.017313
4581	4510.283612
4582	4510.019282
4583	4509.788546
4584	4509.513349
4585	4508.553176
4586	4508.275664
4587	4507.769125
4588	4507.503621
4589	4506.567159
4590	4506.171301
4591	4505.66427
4592	4505.391756
4593	4504.852489
4594	4504.032328
4595	4503.57674
4596	4503.385522
4597	4502.477848
4598	4502.299288
4599	4501.878954
4600	4501.327515
4601	4500.894229
4602	4500.461875
4603	4499.654934
4604	4499.285019
4605	4498.888253
4606	4498.306258
4607	4497.481045
4608	4497.211866
4609	4497.059934
4610	4496.521899
4611	4496.396016
4612	4495.363599
4613	4494.495259
4614	4494.213333
4615	4494.061113
4616	4493.683516
4617	4493.546269
4618	4493.238357
4619	4492.680787
4620	4492.358436
4621	4492.006846
4622	4491.610349
4623	4491.274271
4624	4490.812745
4625	4490.695695
4626	4490.45802
4627	4490.211501
4628	4489.448409
4629	4489.223064
4630	4489.209701
4631	4488.555412
4632	4488.282232
4633	4487.915159
4634	4487.522248
4635	4487.156089
4636	4486.711777
4637	4486.153634
4638	4485.872564
4639	4485.632465
4640	4485.532505
4641	4484.726359
4642	4483.967923
4643	4483.518803
4644	4482.937868
4645	4482.646957
4646	4482.130714
4647	4481.813993
4648	4481.109067
4649	4480.92842
4650	4480.554149
4651	4479.483041
4652	4478.798373
4653	4478.545345
4654	4478.395377
4655	4478.328822
4656	4478.258463
4657	4477.782976
4658	4477.66805
4659	4477.130369
4660	4476.767359
4661	4476.287044
4662	4476.134216
4663	4475.865905
4664	4475.704782
4665	4475.474474
4666	4475.366796
4667	4474.817899
4668	4474.035496
4669	4473.525716
4670	4472.974689
4671	4472.83178
4672	4472.357285
4673	4472.131153
4674	4471.357613
4675	4471.010247
4676	4470.469407
4677	4470.361738
4678	4469.97645
4679	4469.806151
4680	4469.612101
4681	4469.263266
4682	4469.052837
4683	4468.683719
4684	4468.194107
4685	4468.121576
4686	4467.878014
4687	4467.326416
4688	4467.048488
4689	4466.183899
4690	4465.487464
4691	4465.09339
4692	4464.890131
4693	4464.441577
4694	4463.837632
4695	4463.435515
4696	4463.063959
4697	4462.723258
4698	4462.445527
4699	4462.414149
4700	4462.334549
4701	4461.653793
4702	4461.28822
4703	4461.185841
4704	4460.243005
4705	4459.588022
4706	4459.237763
4707	4459.030254
4708	4458.537928
4709	4457.957745
4710	4457.725958
4711	4457.407369
4712	4456.657062
4713	4456.381656
4714	4456.125308
4715	4455.799482
4716	4454.826468
4717	4454.755638
4718	4454.500972
4719	4454.138213
4720	4453.972792
4721	4453.542857
4722	4453.380092
4723	4453.224708
4724	4452.853238
4725	4451.929042
4726	4451.749094
4727	4451.436958
4728	4450.679678
4729	4450.306203
4730	4450.000744
4731	4449.737906
4732	4449.685387
4733	4449.565706
4734	4449.21375
4735	4448.919033
4736	4448.470151
4737	4447.968993
4738	4447.553367
4739	4447.245593
4740	4446.915946
4741	4446.480136
4742	4445.348857
4743	4445.291769
4744	4445.117009
4745	4444.680166
4746	4444.566114
4747	4444.110403
4748	4443.847731
4749	4443.592957
4750	4443.080069
4751	4442.923023
4752	4442.138421
4753	4441.642374
4754	4441.226237
4755	4440.920175
4756	4440.852259
4757	4440.809766
4758	4440.647097
4759	4440.516823
4760	4440.292936
4761	4439.579422
4762	4439.283966
4763	4438.970239
4764	4438.520403
4765	4438.043321
4766	4437.120311
4767	4436.649933
4768	4436.07253
4769	4435.8223
4770	4434.989323
4771	4434.511654
4772	4434.314909
4773	4433.752693
4774	4433.472656
